id,customer_id,order_date,status
52974,2844,2025-09-24 11:17:05,completed
52975,1198,2025-04-13 13:14:19,completed
52976,6520,2025-12-16 14:24:22,completed
52977,6072,2025-05-10 03:52:24,completed
52978,54,2025-06-05 06:23:26,completed
52979,9875,2026-07-09 04:58:33,processing
52980,3664,2024-10-14 10:44:58,completed
52981,7271,2025-04-05 08:28:11,completed
52982,1689,2025-05-15 18:56:42,cancelled
52983,3480,2025-03-25 11:39:05,completed
52984,9139,2025-06-12 11:36:49,completed
52985,249,2024-10-26 14:46:02,completed
52986,9154,2026-07-31 16:33:07,processing
52987,1643,2025-07-13 09:08:17,completed
52988,3440,2026-02-11 10:46:15,completed
52989,4817,2025-01-04 08:59:00,completed
52990,1241,2026-08-30 20:55:26,shipped
52991,661,2025-05-03 14:51:24,completed
52992,4215,2026-07-22 07:04:28,completed
52993,6532,2025-05-27 20:04:06,processing
52994,8033,2025-03-03 05:05:57,completed
52995,4501,2026-08-23 06:05:52,completed
52996,422,2025-11-23 19:03:06,completed
52997,4301,2024-10-06 12:14:17,completed
52998,9239,2025-10-29 03:21:33,processing
52999,8547,2025-01-03 08:35:34,completed
53000,5618,2026-08-23 18:46:48,completed
53001,8540,2024-09-01 13:50:57,shipped
53002,2376,2025-02-01 19:05:23,completed
53003,6762,2024-09-23 11:26:57,completed
53004,7125,2024-09-27 17:05:02,completed
53005,6060,2025-04-08 15:36:12,completed
53006,255,2025-12-25 00:43:48,processing
53007,6651,2025-09-20 05:52:00,shipped
53008,2418,2025-10-03 23:48:28,completed
53009,5889,2024-12-27 15:51:55,shipped
53010,3245,2025-03-28 00:23:53,cancelled
53011,8503,2026-01-25 01:02:20,cancelled
53012,1415,2024-12-08 08:40:54,completed
53013,6836,2025-12-15 16:59:10,shipped
53014,3916,2025-03-21 09:04:17,completed
53015,664,2025-10-08 05:04:36,shipped
53016,1809,2024-10-03 10:32:18,shipped
53017,1687,2025-06-01 11:16:53,cancelled
53018,865,2026-08-18 09:54:16,shipped
53019,1845,2025-05-10 02:44:18,completed
53020,3462,2026-07-21 10:18:36,completed
53021,2343,2026-01-31 18:07:09,cancelled
53022,18,2025-11-26 19:19:28,completed
53023,4038,2025-11-03 16:34:32,completed
53024,4689,2024-12-25 04:33:58,processing
53025,8580,2025-06-03 22:53:31,completed
53026,149,2025-03-04 21:14:56,completed
53027,3653,2025-05-29 11:16:06,completed
53028,1551,2025-05-17 12:51:46,completed
53029,1711,2025-11-15 01:40:22,completed
53030,5545,2025-09-20 18:32:37,completed
53031,1882,2026-08-13 01:42:13,shipped
53032,9921,2025-10-15 18:03:42,processing
53033,444,2025-01-27 19:46:38,completed
53034,177,2026-03-01 11:37:48,completed
53035,7558,2025-06-01 22:37:08,completed
53036,9237,2025-10-24 14:52:05,completed
53037,758,2025-02-03 04:47:20,cancelled
53038,2038,2026-03-27 11:34:06,cancelled
53039,659,2026-07-26 01:00:34,completed
53040,4047,2026-03-19 23:36:11,completed
53041,1354,2026-02-14 12:55:33,completed
53042,8625,2024-11-08 22:51:15,shipped
53043,1299,2024-12-28 18:51:18,shipped
53044,2656,2025-01-17 07:55:10,completed
53045,9364,2026-02-24 23:06:55,completed
53046,5632,2025-01-08 01:37:51,completed
53047,4994,2025-11-04 09:33:33,completed
53048,3963,2025-01-01 17:56:39,completed
53049,6664,2025-03-20 20:53:53,completed
53050,4290,2025-05-14 10:50:12,completed
53051,6470,2024-11-22 07:37:50,shipped
53052,5364,2024-11-21 18:16:55,completed
53053,8072,2025-10-06 23:54:49,completed
53054,962,2024-11-27 15:35:33,cancelled
53055,7749,2026-07-01 13:11:26,completed
53056,9268,2025-05-05 01:32:41,shipped
53057,9954,2025-06-15 07:48:26,completed
53058,4781,2025-01-07 06:01:54,completed
53059,2430,2026-05-31 05:05:52,cancelled
53060,6188,2025-09-25 05:06:36,processing
53061,5995,2025-03-15 22:28:10,completed
53062,1403,2025-08-20 10:54:30,completed
53063,9858,2025-03-29 13:25:15,completed
53064,8702,2025-12-05 08:14:20,completed
53065,4376,2025-05-25 17:59:08,completed
53066,2581,2026-02-09 12:41:43,processing
53067,3872,2026-03-06 06:36:01,completed
53068,8732,2026-06-01 01:31:08,completed
53069,3287,2025-08-03 20:29:57,completed
53070,5802,2025-08-04 14:06:29,completed
53071,1179,2025-11-08 19:55:43,shipped
53072,8734,2025-07-19 16:36:33,completed
53073,948,2025-07-14 00:48:47,completed
53074,1958,2026-07-13 06:29:41,processing
53075,4346,2026-01-01 18:51:40,completed
53076,3983,2025-11-07 01:32:18,cancelled
53077,9155,2024-11-15 09:06:13,completed
53078,3373,2024-09-11 03:53:34,completed
53079,1480,2024-10-23 11:57:00,completed
53080,2218,2025-01-12 06:46:09,shipped
53081,782,2025-01-18 17:34:48,shipped
53082,9484,2026-03-24 05:57:04,completed
53083,9184,2025-07-09 13:38:52,completed
53084,5360,2025-01-15 08:44:21,completed
53085,5107,2025-02-05 16:48:05,completed
53086,2959,2025-02-07 04:46:37,completed
53087,559,2025-10-14 03:38:48,completed
53088,9342,2026-03-15 23:30:53,processing
53089,6001,2025-04-14 15:51:44,cancelled
53090,4815,2025-12-11 03:23:48,shipped
53091,500,2025-08-16 08:40:59,completed
53092,6318,2024-09-28 07:11:29,completed
53093,695,2025-05-11 02:46:44,cancelled
53094,3876,2025-04-02 16:10:21,shipped
53095,5998,2026-06-07 23:27:21,completed
53096,9842,2026-07-30 04:54:51,completed
53097,3392,2025-11-19 15:56:56,processing
53098,8784,2025-10-26 03:46:24,shipped
53099,7546,2025-09-17 00:57:19,completed
53100,9013,2024-10-07 10:33:05,completed
53101,6004,2025-03-21 12:19:35,completed
53102,9099,2025-02-09 18:34:50,completed
53103,5035,2025-07-22 19:14:38,cancelled
53104,2467,2025-07-09 14:50:31,completed
53105,1911,2025-08-10 13:37:15,processing
53106,8655,2026-01-21 13:27:53,completed
53107,2836,2025-08-09 22:32:12,completed
53108,7272,2025-11-09 02:21:41,shipped
53109,334,2024-11-28 19:11:34,completed
53110,2911,2024-11-15 08:56:10,completed
53111,1841,2025-05-20 10:12:08,completed
53112,1205,2025-07-08 00:00:26,completed
53113,6587,2025-08-23 05:47:29,completed
53114,7061,2025-06-05 22:56:19,completed
53115,2791,2024-10-10 16:56:58,completed
53116,2977,2025-12-26 20:15:36,completed
53117,6298,2025-07-13 07:34:37,completed
53118,3503,2025-11-18 15:54:53,completed
53119,6943,2025-09-17 18:00:12,completed
53120,667,2024-10-06 13:21:48,completed
53121,6242,2025-06-19 21:25:52,shipped
53122,7905,2024-09-03 18:35:06,processing
53123,6994,2026-05-03 20:28:58,completed
53124,5607,2026-07-29 13:35:15,shipped
53125,7859,2024-10-09 01:28:57,cancelled
53126,6168,2024-11-18 23:43:42,completed
53127,3632,2026-03-16 00:49:52,completed
53128,8993,2025-06-06 16:02:05,completed
53129,4101,2024-11-27 13:53:34,processing
53130,4444,2025-11-09 18:54:47,cancelled
53131,1421,2026-07-15 12:37:15,completed
53132,1910,2025-09-20 21:52:34,completed
53133,2496,2024-11-21 03:26:02,completed
53134,5312,2026-04-02 19:26:08,completed
53135,5266,2025-09-16 01:06:14,processing
53136,9211,2026-01-06 19:45:40,shipped
53137,6753,2025-12-22 18:12:37,completed
53138,7653,2025-11-26 07:42:54,completed
53139,1960,2024-11-11 10:42:55,completed
53140,9335,2025-07-14 19:16:21,cancelled
53141,6115,2025-09-15 11:15:12,completed
53142,600,2026-06-28 03:53:07,completed
53143,8562,2025-11-26 04:59:08,completed
53144,1664,2026-01-11 02:30:43,completed
53145,4222,2025-03-13 10:02:38,shipped
53146,9932,2026-07-07 03:43:30,completed
53147,213,2024-09-17 09:17:08,completed
53148,1327,2026-04-03 11:11:12,completed
53149,72,2026-01-30 15:43:08,completed
53150,62,2025-09-29 04:48:08,completed
53151,5285,2026-08-04 11:52:33,completed
53152,7260,2024-10-29 05:36:09,shipped
53153,8742,2025-07-17 16:16:42,shipped
53154,1740,2026-06-20 20:42:56,processing
53155,7992,2024-12-29 22:09:06,completed
53156,346,2025-01-22 00:38:48,processing
53157,7101,2024-09-01 12:15:32,completed
53158,4597,2024-11-13 18:55:01,completed
53159,7901,2025-01-30 03:47:58,completed
53160,3611,2026-02-19 09:59:12,completed
53161,3979,2025-05-02 18:30:02,completed
53162,3773,2025-08-17 13:07:18,completed
53163,47,2025-02-12 08:33:08,shipped
53164,2794,2025-03-10 16:11:38,shipped
53165,983,2026-05-07 02:34:33,completed
53166,342,2025-08-08 06:13:00,cancelled
53167,6482,2025-12-01 20:12:59,completed
53168,4220,2025-06-25 09:00:27,completed
53169,7395,2025-07-05 14:27:10,completed
53170,1337,2025-06-20 23:15:54,cancelled
53171,3550,2026-04-25 21:01:08,processing
53172,3940,2026-05-22 19:29:29,cancelled
53173,3850,2024-10-15 13:15:43,completed
53174,5805,2026-05-14 09:25:44,completed
53175,5564,2025-08-15 22:54:31,completed
53176,3944,2026-06-12 01:26:20,completed
53177,7853,2025-07-12 15:22:07,processing
53178,5900,2026-03-17 19:11:02,completed
53179,8111,2025-01-07 18:06:45,completed
53180,7883,2026-04-01 04:18:50,completed
53181,9533,2025-08-06 18:07:12,shipped
53182,4311,2026-01-01 18:27:31,cancelled
53183,8063,2026-03-21 22:17:00,completed
53184,2211,2026-03-10 02:38:26,completed
53185,3156,2026-08-09 20:30:24,completed
53186,9569,2025-01-16 07:52:43,shipped
53187,3810,2026-02-26 07:32:54,cancelled
53188,4443,2025-03-08 20:33:37,completed
53189,5562,2026-03-09 18:09:27,shipped
53190,9271,2026-07-09 06:03:59,completed
53191,5818,2025-08-26 23:13:59,completed
53192,8572,2025-10-06 23:39:05,completed
53193,739,2025-12-30 04:23:57,shipped
53194,6867,2025-02-01 07:03:13,cancelled
53195,496,2025-11-03 06:49:51,completed
53196,1052,2025-08-20 00:30:46,completed
53197,2168,2026-04-12 05:45:01,shipped
53198,3562,2025-06-08 07:15:04,completed
53199,7555,2024-10-15 06:15:29,completed
53200,4574,2026-05-28 05:57:02,shipped
53201,6972,2025-11-22 11:28:47,cancelled
53202,1624,2025-01-21 09:02:25,completed
53203,6236,2025-01-29 18:49:40,completed
53204,2599,2025-03-20 20:39:22,completed
53205,2626,2024-12-02 18:37:22,cancelled
53206,8936,2026-08-14 23:07:44,cancelled
53207,1679,2024-09-22 09:02:44,completed
53208,1432,2025-05-06 06:52:10,shipped
53209,2990,2025-08-10 01:18:31,completed
53210,8814,2025-12-20 18:07:37,completed
53211,2214,2025-10-25 02:04:33,completed
53212,8579,2025-09-26 22:29:22,shipped
53213,9995,2026-07-21 05:58:28,completed
53214,296,2025-07-27 17:44:03,shipped
53215,2981,2025-12-23 17:11:13,completed
53216,9066,2026-08-22 09:36:25,completed
53217,7313,2026-04-17 10:49:55,completed
53218,3904,2025-12-24 16:36:05,completed
53219,8161,2026-06-05 03:02:22,completed
53220,6446,2025-05-05 16:10:12,shipped
53221,4615,2026-07-26 09:23:35,shipped
53222,2104,2025-06-04 10:33:54,completed
53223,4914,2026-06-06 17:55:30,completed
53224,3115,2025-08-12 03:01:19,completed
53225,4079,2026-08-16 22:57:22,completed
53226,1684,2025-10-05 21:10:18,completed
53227,9867,2026-08-14 20:18:52,completed
53228,7752,2025-01-15 23:48:01,processing
53229,2279,2025-04-28 23:28:44,completed
53230,2821,2025-01-05 00:46:28,completed
53231,6223,2025-02-26 14:41:05,completed
53232,6545,2024-12-23 08:33:37,completed
53233,2682,2026-03-23 21:23:40,completed
53234,6602,2024-12-20 18:05:00,completed
53235,5760,2025-08-07 08:39:23,cancelled
53236,2003,2026-01-02 08:25:42,processing
53237,1356,2024-12-01 13:11:46,shipped
53238,3531,2026-08-13 06:43:14,completed
53239,6554,2025-07-31 18:21:48,processing
53240,183,2025-04-03 03:00:26,cancelled
53241,3036,2026-08-11 11:05:42,processing
53242,3195,2025-10-14 21:31:17,completed
53243,3791,2025-08-03 20:32:08,completed
53244,7272,2025-12-20 21:09:08,processing
53245,6918,2026-04-16 16:48:15,cancelled
53246,667,2024-12-07 05:51:26,completed
53247,7067,2026-04-22 04:35:18,completed
53248,8950,2025-07-27 03:17:53,completed
53249,2007,2024-09-20 04:32:58,completed
53250,7530,2025-06-02 03:46:57,shipped
53251,4982,2024-12-07 00:21:19,completed
53252,2305,2025-06-06 14:49:36,completed
53253,934,2025-03-06 15:34:32,cancelled
53254,1789,2025-11-02 19:35:42,completed
53255,9837,2024-09-14 00:55:00,completed
53256,1903,2026-01-31 20:40:32,completed
53257,3024,2026-06-12 09:42:18,processing
53258,2590,2025-02-24 03:55:47,completed
53259,4847,2026-07-10 00:28:35,shipped
53260,3469,2025-06-28 09:26:29,completed
53261,5092,2025-07-18 01:44:14,cancelled
53262,100,2025-09-13 15:28:55,completed
53263,2665,2025-11-04 17:39:54,processing
53264,2598,2025-02-03 21:56:06,cancelled
53265,5323,2024-12-01 13:24:17,processing
53266,7312,2025-06-07 06:09:25,processing
53267,5386,2024-11-01 05:19:04,completed
53268,7923,2026-07-04 05:05:29,completed
53269,1796,2025-01-07 10:22:03,completed
53270,188,2025-03-20 19:47:44,completed
53271,2477,2025-02-25 09:32:26,completed
53272,856,2025-02-15 18:01:40,shipped
53273,2684,2024-11-05 04:41:38,cancelled
53274,6718,2025-12-19 09:42:45,completed
53275,4400,2025-09-24 17:46:34,completed
53276,298,2025-07-17 07:31:00,cancelled
53277,2483,2025-01-05 11:31:59,shipped
53278,6584,2025-04-12 02:58:09,shipped
53279,8751,2025-02-01 13:07:19,completed
53280,3768,2025-01-28 23:25:01,completed
53281,750,2026-06-26 15:25:50,completed
53282,3935,2025-11-13 21:16:03,completed
53283,5489,2026-05-02 15:29:10,completed
53284,4959,2025-09-08 11:18:12,completed
53285,9379,2025-01-16 01:26:29,completed
53286,7360,2024-09-20 09:22:04,cancelled
53287,1032,2025-12-28 20:20:35,shipped
53288,6324,2026-01-13 17:55:23,completed
53289,4090,2026-01-24 09:25:01,completed
53290,1725,2026-04-14 01:59:23,completed
53291,6290,2025-11-25 17:07:06,cancelled
53292,1806,2025-11-21 04:56:02,completed
53293,1331,2026-03-25 02:17:29,processing
53294,3028,2025-08-04 22:39:01,completed
53295,9424,2025-05-07 19:25:34,completed
53296,6628,2026-06-09 19:35:29,completed
53297,6774,2024-11-11 05:27:21,completed
53298,3836,2026-03-10 22:05:50,shipped
53299,9063,2026-05-10 15:49:56,processing
53300,120,2026-01-09 19:29:59,completed
53301,4948,2025-07-18 04:28:05,completed
53302,7364,2026-04-17 14:59:23,completed
53303,3703,2025-01-02 01:45:05,shipped
53304,2519,2026-01-24 04:13:29,shipped
53305,5434,2025-06-27 00:39:55,cancelled
53306,2905,2024-12-14 20:30:00,completed
53307,1618,2025-03-02 17:50:59,completed
53308,3309,2026-02-26 14:35:02,cancelled
53309,5967,2025-11-03 20:06:40,completed
53310,5169,2026-03-07 06:43:16,completed
53311,9215,2025-08-12 12:31:01,completed
53312,4881,2024-12-13 12:40:06,cancelled
53313,1928,2025-02-05 17:18:47,shipped
53314,7306,2025-02-10 16:34:31,completed
53315,2331,2025-02-01 05:06:07,processing
53316,8886,2025-06-14 10:43:06,completed
53317,5077,2025-11-12 22:20:27,shipped
53318,9882,2025-08-06 05:19:17,completed
53319,4797,2026-02-11 23:11:33,processing
53320,6532,2024-09-09 07:33:29,cancelled
53321,1346,2025-01-10 15:20:29,completed
53322,4460,2025-03-16 16:55:19,completed
53323,1905,2025-08-31 10:09:37,cancelled
53324,5142,2026-08-11 00:55:23,processing
53325,531,2025-05-14 18:45:03,completed
53326,1275,2024-10-09 16:24:13,completed
53327,7709,2024-10-24 01:10:09,completed
53328,7397,2024-12-25 11:52:00,completed
53329,5727,2025-09-15 16:47:41,completed
53330,2538,2024-11-23 20:28:47,shipped
53331,5974,2026-02-28 00:26:54,completed
53332,6522,2025-01-18 21:39:45,completed
53333,2864,2025-06-19 17:56:31,completed
53334,7781,2026-04-01 14:08:19,shipped
53335,38,2026-08-19 20:48:02,completed
53336,3869,2026-04-08 17:38:50,cancelled
53337,771,2024-12-28 16:12:50,completed
53338,2132,2026-02-28 15:43:14,completed
53339,4338,2025-03-06 11:15:35,completed
53340,9893,2026-07-21 04:17:38,completed
53341,3421,2024-11-28 15:38:01,completed
53342,4327,2026-02-05 17:47:17,cancelled
53343,1791,2025-07-27 11:12:19,completed
53344,1186,2026-01-24 00:00:10,processing
53345,3873,2025-06-29 08:16:35,completed
53346,9539,2025-03-24 11:47:28,completed
53347,4959,2025-01-13 06:02:35,completed
53348,5506,2026-08-10 13:35:57,processing
53349,9962,2025-08-01 02:17:33,shipped
53350,2550,2025-11-08 18:52:29,processing
53351,6048,2026-06-23 03:57:23,cancelled
53352,681,2025-06-06 14:11:21,completed
53353,2259,2026-03-26 13:23:32,processing
53354,933,2025-11-25 08:23:16,completed
53355,5449,2025-01-11 00:28:28,completed
53356,6925,2026-04-26 19:43:58,completed
53357,8323,2025-08-12 10:14:44,completed
53358,6838,2026-08-02 17:37:48,shipped
53359,8347,2025-06-05 06:09:12,completed
53360,454,2025-12-28 14:46:33,cancelled
53361,4057,2025-08-18 23:34:44,shipped
53362,8208,2025-07-13 11:37:03,shipped
53363,7245,2025-01-02 14:21:22,completed
53364,3027,2025-03-10 16:20:25,completed
53365,4431,2025-10-04 17:09:47,completed
53366,6817,2025-08-01 21:29:33,processing
53367,8507,2026-07-11 06:04:01,processing
53368,6605,2025-10-21 00:28:23,completed
53369,2111,2025-09-12 22:29:22,completed
53370,3045,2026-06-17 21:03:11,shipped
53371,1913,2025-09-28 11:26:31,completed
53372,4829,2025-02-11 09:44:06,cancelled
53373,2777,2024-10-15 15:33:47,completed
53374,3063,2026-04-11 12:27:21,completed
53375,3563,2026-02-13 12:19:07,completed
53376,176,2025-12-21 02:06:34,completed
53377,9942,2026-04-16 19:18:12,processing
53378,6081,2026-04-13 21:53:41,shipped
53379,754,2025-06-10 09:13:33,completed
53380,188,2025-07-23 03:47:58,completed
53381,9658,2025-09-10 12:30:59,completed
53382,404,2026-06-27 09:05:52,completed
53383,2188,2025-01-14 01:51:56,shipped
53384,9228,2025-04-12 02:47:34,completed
53385,7893,2024-09-21 07:04:44,processing
53386,9859,2025-06-27 07:59:59,shipped
53387,4863,2025-05-20 13:46:58,completed
53388,8908,2025-07-08 00:41:46,shipped
53389,83,2025-07-29 12:52:41,completed
53390,9789,2026-02-11 17:03:36,cancelled
53391,7258,2026-04-06 15:34:03,completed
53392,4591,2025-09-27 17:23:33,cancelled
53393,2757,2024-10-31 14:29:32,cancelled
53394,2817,2025-04-08 18:00:26,completed
53395,5099,2026-04-26 03:56:44,completed
53396,5750,2024-11-11 17:40:27,completed
53397,2175,2025-07-23 06:56:25,completed
53398,2737,2025-11-02 03:16:19,completed
53399,7768,2024-11-30 01:38:17,completed
53400,4516,2026-02-28 06:57:31,cancelled
53401,6984,2026-02-16 12:29:05,completed
53402,2133,2025-08-31 13:36:39,shipped
53403,1677,2025-03-18 06:09:12,completed
53404,4544,2024-09-01 11:09:04,completed
53405,2171,2025-09-20 13:50:22,completed
53406,8784,2026-03-09 17:45:51,completed
53407,8117,2024-10-25 02:31:28,completed
53408,6911,2025-07-13 02:20:20,completed
53409,2728,2024-10-12 05:18:50,completed
53410,9036,2026-06-26 16:29:39,completed
53411,954,2025-07-14 14:32:49,completed
53412,2935,2026-03-25 04:19:17,completed
53413,5544,2025-09-03 08:07:04,shipped
53414,9054,2025-01-06 21:11:12,completed
53415,636,2024-11-10 02:54:10,completed
53416,4353,2025-05-26 12:21:41,completed
53417,29,2025-04-23 08:40:46,cancelled
53418,1852,2025-05-16 05:57:26,completed
53419,3532,2026-06-02 11:51:30,processing
53420,3845,2025-04-15 05:54:36,completed
53421,5680,2025-08-29 15:13:54,shipped
53422,2691,2025-02-03 01:52:11,completed
53423,5832,2025-10-06 16:19:35,completed
53424,7530,2024-10-26 03:06:00,cancelled
53425,320,2025-08-22 05:03:55,completed
53426,7511,2024-10-09 03:09:50,processing
53427,2249,2025-03-12 01:46:59,completed
53428,7285,2024-10-30 16:50:36,completed
53429,4884,2026-01-01 14:12:50,completed
53430,2474,2026-01-26 14:36:46,completed
53431,443,2025-11-01 18:49:46,completed
53432,8690,2026-08-19 10:04:51,completed
53433,5729,2025-11-17 01:54:31,completed
53434,1366,2025-10-12 05:26:03,completed
53435,5975,2026-05-12 02:08:53,cancelled
53436,4757,2026-05-18 11:35:28,completed
53437,3219,2026-05-25 21:57:10,completed
53438,4230,2025-06-18 05:08:34,completed
53439,3701,2026-08-31 00:57:35,completed
53440,1117,2025-04-16 00:07:31,cancelled
53441,6190,2025-01-20 11:56:16,completed
53442,6489,2025-02-06 06:05:57,completed
53443,957,2025-06-10 12:25:59,shipped
53444,4779,2025-01-25 21:44:41,completed
53445,4644,2025-01-20 18:17:02,completed
53446,450,2026-06-20 20:36:20,completed
53447,84,2024-09-25 14:08:05,shipped
53448,3926,2025-10-10 04:25:35,processing
53449,6060,2026-08-10 11:21:12,completed
53450,740,2025-06-18 02:10:50,completed
53451,3983,2026-01-13 22:48:07,completed
53452,9068,2025-04-29 22:33:40,completed
53453,2784,2025-09-22 09:50:30,shipped
53454,4036,2024-12-05 16:37:43,cancelled
53455,1437,2025-07-15 15:00:57,completed
53456,5629,2026-04-20 07:51:33,completed
53457,5468,2025-10-20 06:17:38,completed
53458,2553,2024-09-07 19:54:32,completed
53459,6200,2026-07-08 22:58:45,completed
53460,9406,2026-04-04 17:02:40,completed
53461,3110,2025-05-13 17:43:17,completed
53462,8379,2026-06-08 04:26:51,completed
53463,731,2025-12-09 04:49:49,completed
53464,2225,2025-08-10 22:11:20,cancelled
53465,2744,2026-01-25 02:40:19,shipped
53466,6398,2026-05-16 05:48:52,shipped
53467,9009,2025-08-13 10:10:56,completed
53468,2595,2026-02-02 03:41:45,completed
53469,4919,2024-11-26 09:12:28,completed
53470,1527,2026-07-04 11:54:27,completed
53471,691,2025-11-30 22:30:25,processing
53472,4901,2025-06-10 11:59:59,completed
53473,1874,2025-04-30 18:51:34,completed
53474,6558,2024-11-02 13:38:39,cancelled
53475,7268,2025-04-20 02:22:53,completed
53476,6221,2025-12-31 01:39:49,completed
53477,1041,2026-05-28 07:35:50,processing
53478,5293,2026-04-13 23:23:30,completed
53479,1195,2026-06-23 17:27:51,completed
53480,6605,2026-05-24 13:19:04,completed
53481,9871,2025-12-10 03:07:37,completed
53482,9448,2025-02-26 07:35:29,completed
53483,2247,2025-11-21 02:17:02,processing
53484,882,2025-11-27 17:14:16,completed
53485,2005,2025-07-12 23:26:37,completed
53486,758,2025-04-25 13:13:42,completed
53487,9247,2026-01-01 14:21:35,processing
53488,3673,2025-08-25 18:35:25,completed
53489,2031,2025-09-29 07:42:07,completed
53490,2783,2025-03-18 06:06:07,shipped
53491,9441,2026-03-05 17:16:02,completed
53492,1995,2025-11-24 02:05:44,cancelled
53493,61,2024-12-14 02:39:38,cancelled
53494,8640,2025-10-10 01:13:05,cancelled
53495,1323,2025-09-14 22:03:09,completed
53496,4995,2025-10-13 22:09:14,completed
53497,1966,2025-10-23 15:58:49,processing
53498,7028,2026-05-17 16:13:02,completed
53499,8169,2025-03-26 08:58:29,completed
53500,7625,2025-10-31 14:51:05,shipped
53501,897,2025-07-18 04:04:35,cancelled
53502,8617,2025-02-25 04:04:02,cancelled
53503,4300,2025-03-13 20:28:17,shipped
53504,3382,2026-03-25 06:42:18,completed
53505,1909,2025-09-18 19:32:49,completed
53506,1263,2026-02-25 15:46:06,completed
53507,758,2024-10-27 09:12:49,processing
53508,6651,2025-02-01 16:14:49,completed
53509,3131,2024-12-03 13:38:56,processing
53510,9382,2026-03-17 01:41:16,completed
53511,8447,2024-09-02 17:55:23,cancelled
53512,4730,2025-01-04 07:30:27,completed
53513,7085,2025-11-28 20:11:33,processing
53514,6154,2025-08-22 18:42:26,completed
53515,7232,2025-08-12 06:03:38,shipped
53516,8615,2026-05-24 22:40:56,completed
53517,8449,2024-12-16 07:38:28,cancelled
53518,1393,2025-10-16 13:04:34,completed
53519,433,2024-09-22 10:51:00,cancelled
53520,4802,2025-02-13 04:32:08,completed
53521,1787,2025-04-21 07:22:13,completed
53522,558,2025-03-28 10:55:26,completed
53523,2643,2026-07-21 05:21:37,processing
53524,2284,2024-12-02 11:25:34,completed
53525,6726,2026-02-17 23:03:25,completed
53526,8017,2026-04-03 14:36:36,completed
53527,2534,2025-06-01 09:42:11,completed
53528,9676,2025-01-05 14:12:51,processing
53529,493,2025-11-15 10:45:48,completed
53530,5388,2026-06-27 13:39:20,shipped
53531,6471,2026-02-16 10:36:35,completed
53532,2232,2025-05-23 13:20:34,completed
53533,7093,2025-04-11 04:37:25,completed
53534,3695,2025-11-28 13:52:18,completed
53535,5580,2025-08-09 22:56:48,completed
53536,2284,2025-06-08 21:03:36,completed
53537,8870,2025-10-25 10:15:49,cancelled
53538,905,2024-11-27 03:55:21,completed
53539,4373,2024-11-09 06:33:54,completed
53540,7478,2025-01-16 03:52:21,completed
53541,7784,2026-05-19 08:57:22,completed
53542,2410,2025-01-30 14:19:33,processing
53543,9393,2024-12-05 02:26:22,completed
53544,6119,2026-04-09 02:09:45,processing
53545,560,2025-03-15 20:19:14,completed
53546,1509,2024-09-24 18:33:11,completed
53547,6206,2026-04-10 10:37:03,completed
53548,6144,2025-01-07 14:16:40,completed
53549,2721,2025-05-29 01:40:49,shipped
53550,1575,2025-06-21 09:58:57,completed
53551,1125,2025-08-28 13:56:08,completed
53552,2094,2025-02-16 08:01:04,processing
53553,6830,2024-12-29 13:20:34,processing
53554,3763,2024-12-03 09:43:10,processing
53555,3406,2024-09-01 21:36:07,processing
53556,6309,2025-10-22 10:59:38,completed
53557,8975,2026-05-16 06:00:20,shipped
53558,422,2025-08-19 15:26:56,completed
53559,7927,2025-03-26 18:21:15,completed
53560,9987,2026-01-02 12:33:24,completed
53561,6040,2025-09-07 10:40:29,processing
53562,6459,2026-05-06 16:17:40,shipped
53563,558,2026-07-09 04:44:56,completed
53564,1503,2026-02-27 01:28:02,shipped
53565,614,2025-02-20 03:40:34,completed
53566,6611,2025-02-02 01:00:08,cancelled
53567,8737,2026-08-13 04:18:55,shipped
53568,2602,2026-03-22 02:03:00,completed
53569,6381,2025-03-29 18:43:45,completed
53570,1742,2025-08-02 16:15:36,completed
53571,9129,2024-11-30 14:27:23,cancelled
53572,8488,2024-10-15 18:30:15,completed
53573,2172,2025-02-09 14:20:35,shipped
53574,5294,2026-05-23 03:21:19,completed
53575,8988,2024-09-25 13:57:56,completed
53576,1734,2025-02-03 15:43:34,completed
53577,6592,2025-03-26 07:05:11,shipped
53578,1970,2024-12-17 21:55:11,completed
53579,9606,2025-08-02 18:22:12,cancelled
53580,9538,2026-06-09 15:31:00,completed
53581,31,2026-05-15 10:09:58,completed
53582,2288,2026-03-11 13:05:26,shipped
53583,6143,2026-02-26 06:48:44,completed
53584,1850,2026-03-29 08:26:13,completed
53585,8951,2025-07-02 05:44:23,completed
53586,64,2025-09-19 21:15:45,completed
53587,6110,2025-04-16 14:57:11,shipped
53588,1802,2024-11-20 00:22:44,completed
53589,4914,2025-06-07 19:08:56,completed
53590,2441,2024-09-30 10:17:56,cancelled
53591,7808,2026-05-25 12:53:59,completed
53592,3881,2026-02-19 19:29:40,completed
53593,8727,2024-10-25 05:31:14,shipped
53594,9597,2026-02-20 12:14:30,completed
53595,2789,2025-08-18 23:54:01,completed
53596,7489,2025-11-04 19:50:15,completed
53597,4008,2026-02-23 18:41:30,completed
53598,315,2026-05-04 09:51:06,completed
53599,3069,2025-02-06 05:23:36,completed
53600,1983,2026-01-08 03:18:35,completed
53601,5981,2025-03-28 13:45:14,completed
53602,5193,2025-04-16 12:32:01,completed
